TrajID,IMEI,IMSI,MRTime,RNCID_1,CellID_1,Dbm_1,AsuLevel_1,SignalLevel_1,RNCID_2,CellID_2,Dbm_2,AsuLevel_2,SignalLevel_2,RNCID_3,CellID_3,Dbm_3,AsuLevel_3,SignalLevel_3,RNCID_4,CellID_4,Dbm_4,AsuLevel_4,SignalLevel_4,RNCID_5,CellID_5,Dbm_5,AsuLevel_5,SignalLevel_5,RNCID_6,CellID_6,Dbm_6,AsuLevel_6,SignalLevel_6,Longitude,Latitude,Altitude,Accuracy,Speed
0,861374033830412,460012796993062,1507627346,6188,26050,-79,17,4,6188,27394,-83,15,4,6182,41139,-83,15,4,6188,26049,-81,16,4,6188,27378,-91,11,3,6188,27377,-87,13,4,121.21361016,31.28926598,23.0,3.0,0.68
0,861374033830412,460012796993062,1507627351,6188,26051,-75,19,4,6188,27394,-81,16,4,6182,41139,-83,15,4,6188,26049,-83,15,4,6188,27378,-91,11,3,6188,27377,-87,13,4,121.21357512,31.28922812,-7.0,8.0,0.0
0,861374033830412,460012796993062,1507627356,6188,26051,-75,19,4,6188,27394,-81,16,4,6182,41139,-83,15,4,6188,26049,-83,15,4,6188,27378,-91,11,3,6188,27377,-87,13,4,121.21358264,31.28926254,1.0,5.0,0.0
0,861374033830412,460012796993062,1507627359,6188,26051,-73,20,4,6188,27394,-83,15,4,6182,41139,-81,16,4,6188,26049,-81,16,4,6188,27378,-91,11,3,6188,27377,-85,14,4,121.21360502,31.28928476,-5.0,7.0,0.0
0,861374033830412,460012796993062,1507627362,6188,26051,-73,20,4,6188,27394,-83,15,4,6182,41139,-81,16,4,6188,26049,-81,16,4,6188,27378,-89,12,4,6188,27377,-83,15,4,121.21359564,31.28928753,-1.0,4.0,0.0
0,861374033830412,460012796993062,1507627365,6188,26051,-63,25,4,6188,27394,-81,16,4,6182,41139,-81,16,4,6188,26049,-81,16,4,6188,27378,-89,12,4,6188,27377,-83,15,4,121.21362195,31.28930046,2.0,5.0,0.0
0,861374033830412,460012796993062,1507627368,6188,26051,-61,26,4,6188,27394,-79,17,4,6182,41139,-79,17,4,6188,26049,-79,17,4,6188,27378,-85,14,4,6188,27377,-79,17,4,121.21362589,31.28930881,3.0,6.0,0.0
0,861374033830412,460012796993062,1507627371,6188,26051,-65,24,4,6188,27394,-79,17,4,6182,41139,-77,18,4,6188,26049,-79,17,4,6188,27378,-83,15,4,6188,27377,-77,18,4,121.21362335,31.28930383,5.0,6.0,0.0
0,861374033830412,460012796993062,1507627374,6188,26051,-69,22,4,6188,27394,-73,20,4,6182,41139,-73,20,4,6188,26049,-79,17,4,6188,27378,-81,16,4,6188,27377,-77,18,4,121.21363337,31.2893021,8.0,7.0,0.0
0,861374033830412,460012796993062,1507627378,6188,26051,-75,19,4,6188,27394,-71,21,4,6182,41139,-73,20,4,6188,26049,-79,17,4,6188,27378,-81,16,4,6188,27377,-73,20,4,121.21363277,31.28929923,8.0,8.0,0.0
0,861374033830412,460012796993062,1507627381,6188,26051,-73,20,4,6188,27394,-67,23,4,6182,41139,-73,20,4,6188,26049,-79,17,4,6188,27377,-73,20,4,6188,26050,-73,20,4,121.21372149,31.28933611,6.0,8.0,2.1920311000000003
0,861374033830412,460012796993062,1507627384,6188,26051,-65,24,4,6182,41139,-73,20,4,6188,26049,-81,16,4,6188,27377,-71,21,4,6188,26050,-73,20,4,-999,-999,-67,23,4,121.21383737,31.28936769,8.0,7.0,3.4804885000000003
0,861374033830412,460012796993062,1507627387,6188,26051,-63,25,4,6182,41139,-73,20,4,6188,26049,-81,16,4,6188,27377,-71,21,4,6188,26050,-75,19,4,-999,-999,-65,24,4,121.21398085,31.289362699999998,6.0,6.0,3.6404946000000002
0,861374033830412,460012796993062,1507627390,6188,26051,-65,24,4,6182,41139,-73,20,4,6188,26049,-83,15,4,6188,27377,-75,19,4,6188,26050,-75,19,4,-999,-999,-65,24,4,121.21412118,31.28938831,9.0,6.0,3.8721828
0,861374033830412,460012796993062,1507627393,6188,26051,-63,25,4,6182,41139,-73,20,4,6188,26049,-83,15,4,6188,27377,-75,19,4,6188,26050,-77,18,4,-999,-999,-65,24,4,121.21424223,31.28939588,8.0,6.0,3.4820683
0,861374033830412,460012796993062,1507627396,6188,26051,-65,24,4,6182,41139,-73,20,4,6188,26049,-83,15,4,6188,27377,-75,19,4,6188,26050,-77,18,4,-999,-999,-67,23,4,121.21440767,31.28936882,10.0,5.0,3.7206585
0,861374033830412,460012796993062,1507627399,6188,26051,-63,25,4,6182,41139,-77,18,4,6188,26049,-81,16,4,6188,27377,-79,17,4,6188,26050,-77,18,4,-999,-999,-67,23,4,121.21453702,31.28940984,7.0,5.0,3.530354
0,861374033830412,460012796993062,1507627403,6188,26051,-61,26,4,6182,41139,-79,17,4,6188,26049,-81,16,4,6188,27377,-79,17,4,6188,26050,-79,17,4,-999,-999,-67,23,4,121.21465432,31.28944871,6.0,5.0,3.6323273
0,861374033830412,460012796993062,1507627406,6188,26051,-65,24,4,6182,41139,-79,17,4,6188,26049,-81,16,4,6188,27377,-79,17,4,6188,26050,-81,16,4,-999,-999,-67,23,4,121.21477458,31.28949457,7.0,5.0,3.4728231
0,861374033830412,460012796993062,1507627409,6188,26051,-61,26,4,6182,41139,-79,17,4,6188,26049,-83,15,4,6188,27377,-79,17,4,6188,26050,-81,16,4,-999,-999,-69,22,4,121.21486169,31.28952737,4.0,6.0,3.9404568999999996
0,861374033830412,460012796993062,1507627412,6188,26051,-61,26,4,6182,41139,-81,16,4,6188,26049,-81,16,4,6188,27377,-75,19,4,6188,26050,-81,16,4,-999,-999,-69,22,4,121.21498451,31.28955287,7.0,6.0,3.6
0,861374033830412,460012796993062,1507627415,6188,26051,-57,28,4,6182,41139,-81,16,4,6188,26049,-81,16,4,6188,27377,-75,19,4,6188,26050,-81,16,4,-999,-999,-67,23,4,121.21513599,31.28952424,13.0,8.0,3.1405733
0,861374033830412,460012796993062,1507627418,6188,26051,-57,28,4,6182,41139,-79,17,4,6188,26049,-81,16,4,6188,27377,-73,20,4,6188,26050,-81,16,4,-999,-999,-67,23,4,121.21522184,31.2895233,13.0,7.0,3.3417508999999996
0,861374033830412,460012796993062,1507627421,6188,26051,-59,27,4,6182,41139,-77,18,4,6188,26049,-85,14,4,6188,27377,-71,21,4,6188,26050,-83,15,4,-999,-999,-67,23,4,121.21533627,31.28954616,13.0,6.0,3.3700147000000005
1,861374033830412,460012796993062,1507727297,6188,26051,-67,23,4,6182,44757,-79,17,4,6188,27394,-87,13,4,6188,26049,-89,12,4,6188,27377,-71,21,4,6188,27393,-83,15,4,121.21387181,31.29207445,33.0,36.0,0.0
1,861374033830412,460012796993062,1507727300,6188,26051,-73,20,4,6182,44757,-79,17,4,6188,26049,-89,12,4,6188,27377,-71,21,4,6188,27393,-87,13,4,6151,14547,-85,14,4,121.21387181,31.29207445,33.0,36.0,0.0
1,861374033830412,460012796993062,1507727303,6188,26051,-79,17,4,6182,44757,-83,15,4,6188,26049,-93,10,3,6188,27377,-73,20,4,6188,27393,-91,11,3,6151,14547,-85,14,4,121.21360115,31.29203038,19.0,34.0,0.0
1,861374033830412,460012796993062,1507727306,6188,26051,-77,18,4,6182,44757,-87,13,4,6188,27377,-81,16,4,6188,27393,-91,11,3,6151,14547,-85,14,4,-999,-999,-91,11,3,121.21360115,31.29203038,19.0,34.0,0.0
1,861374033830412,460012796993062,1507727309,6188,26051,-73,20,4,6182,44757,-87,13,4,6188,27377,-81,16,4,6151,14547,-87,13,4,-999,-999,-999,-1,-1,-999,-999,-999,-1,-1,121.21360115,31.29203038,19.0,34.0,0.0
1,861374033830412,460012796993062,1507727312,6188,26051,-75,19,4,6182,44757,-89,12,4,6188,27377,-83,15,4,6151,14547,-89,12,4,-999,-999,-999,-1,-1,-999,-999,-999,-1,-1,121.21360115,31.29203038,19.0,34.0,0.0
1,861374033830412,460012796993062,1507727315,6188,26051,-85,14,4,6182,44757,-91,11,3,6188,27377,-87,13,4,6151,14547,-91,11,3,6182,44754,-99,7,2,-999,-999,-999,-1,-1,121.21360115,31.29203038,19.0,34.0,0.0
1,861374033830412,460012796993062,1507727318,6188,26051,-87,13,4,6182,44757,-93,10,3,6188,27377,-87,13,4,6151,14547,-91,11,3,6182,44754,-101,6,2,6188,27394,-101,6,2,121.21360115,31.29203038,19.0,34.0,0.0
1,861374033830412,460012796993062,1507727321,6188,26051,-79,17,4,6182,44757,-93,10,3,6188,27377,-89,12,4,6151,14547,-93,10,3,6188,27394,-103,5,2,6188,26049,-103,5,2,121.21360115,31.29203038,19.0,34.0,0.0
1,861374033830412,460012796993062,1507727324,6188,26051,-83,15,4,6182,44757,-97,8,3,6188,27377,-91,11,3,6151,14547,-95,9,3,6188,27394,-103,5,2,6188,26049,-105,4,1,121.21360115,31.29203038,19.0,34.0,0.0
1,861374033830412,460012796993062,1507727331,6188,26051,-81,16,4,6182,44757,-95,9,3,6188,27377,-89,12,4,6151,14547,-93,10,3,6188,27394,-97,8,3,6188,26049,-99,7,2,121.21374758,31.29212025,31.0,36.0,0.0
1,861374033830412,460012796993062,1507727334,6188,26051,-81,16,4,6182,44757,-93,10,3,6188,27377,-87,13,4,6151,14547,-89,12,4,6188,27394,-93,10,3,6188,26049,-97,8,3,121.21377371,31.29215269,39.0,15.0,0.0
1,861374033830412,460012796993062,1507727337,6188,26051,-83,15,4,6182,44757,-91,11,3,6188,27377,-83,15,4,6151,14547,-85,14,4,6188,27394,-93,10,3,6188,26049,-95,9,3,121.21375923,31.29215828,41.0,12.0,0.0
1,861374033830412,460012796993062,1507727340,6188,26051,-81,16,4,6182,44757,-87,13,4,6188,27377,-83,15,4,6151,14547,-85,14,4,6188,27394,-89,12,4,6188,26049,-95,9,3,121.21374181,31.29214432,41.0,11.0,0.0
1,861374033830412,460012796993062,1507727346,6188,26051,-79,17,4,6182,44757,-83,15,4,6188,27377,-75,19,4,6151,14547,-79,17,4,6188,27394,-85,14,4,6188,26049,-83,15,4,121.21369990000001,31.29213934,42.0,7.0,0.0
1,861374033830412,460012796993062,1507727349,6188,26051,-79,17,4,6182,44757,-81,16,4,6188,27377,-73,20,4,6151,14547,-79,17,4,6188,27394,-85,14,4,6188,26049,-83,15,4,121.21369964,31.29213883,42.0,7.0,0.0
1,861374033830412,460012796993062,1507727352,6188,27377,-59,27,4,6182,44757,-81,16,4,6188,27377,-73,20,4,6151,14547,-81,16,4,6188,27394,-85,14,4,6188,26049,-83,15,4,121.21348499,31.29220517,45.0,9.0,1.59
1,861374033830412,460012796993062,1507727355,6188,27377,-67,23,4,6151,14547,-83,15,4,6188,27394,-85,14,4,6188,26049,-83,15,4,6188,26051,-81,16,4,6188,27378,-79,17,4,121.21348499,31.29220517,45.0,9.0,1.59
1,861374033830412,460012796993062,1507727362,6188,27377,-65,24,4,6151,14547,-85,14,4,6188,27394,-83,15,4,6188,26049,-79,17,4,6188,26051,-83,15,4,6188,27378,-77,18,4,121.21368627,31.29214756,16.0,22.0,0.0
1,861374033830412,460012796993062,1507727365,6188,27377,-67,23,4,6151,14547,-87,13,4,6188,27394,-83,15,4,6188,26049,-75,19,4,6188,26051,-83,15,4,6188,27378,-77,18,4,121.21368645,31.2921479,23.0,26.0,0.0
1,861374033830412,460012796993062,1507727371,6188,27377,-63,25,4,6188,27394,-79,17,4,6188,26049,-73,20,4,6188,26051,-81,16,4,6188,27378,-73,20,4,6182,41233,-79,17,4,121.21367982,31.29215617,36.0,9.0,0.0
1,861374033830412,460012796993062,1507727374,6188,27377,-63,25,4,6188,27394,-77,18,4,6188,26049,-71,21,4,6188,26051,-81,16,4,6188,27378,-75,19,4,6182,41233,-77,18,4,121.21365996,31.29216785,33.0,9.0,0.8845903
1,861374033830412,460012796993062,1507727377,6188,27377,-57,28,4,6188,27394,-75,19,4,6188,26049,-67,23,4,6188,27378,-73,20,4,6182,41233,-73,20,4,6188,27393,-77,18,4,121.21364355,31.29224447,33.0,10.0,0.8747571
1,861374033830412,460012796993062,1507727380,6188,27377,-53,30,4,6188,27394,-73,20,4,6188,26049,-65,24,4,6188,27378,-73,20,4,6182,41233,-73,20,4,6188,27393,-75,19,4,121.21355049,31.29226201,31.0,9.0,0.42579335
1,861374033830412,460012796993062,1507727383,6188,27377,-51,31,4,6188,27394,-73,20,4,6188,26049,-63,25,4,6188,27378,-69,22,4,6182,41233,-73,20,4,6188,27393,-73,20,4,121.21353004,31.29224766,32.0,8.0,0.5600893
1,861374033830412,460012796993062,1507727386,6188,27377,-53,30,4,6188,27394,-69,22,4,6188,26049,-63,25,4,6188,27378,-67,23,4,6182,41233,-69,22,4,6188,27393,-71,21,4,121.21348757,31.29222973,30.0,9.0,0.60008335
1,861374033830412,460012796993062,1507727389,6188,27377,-55,29,4,6188,27394,-69,22,4,6188,26049,-63,25,4,6188,27378,-67,23,4,6182,41233,-67,23,4,6188,27393,-71,21,4,121.21339006,31.29228481,26.0,8.0,0.40311290000000005
1,861374033830412,460012796993062,1507727392,6188,27377,-55,29,4,6188,27394,-67,23,4,6188,26049,-59,27,4,6188,27378,-67,23,4,6182,41233,-67,23,4,6188,27393,-69,22,4,121.21337688,31.29229579,25.0,8.0,0.33
1,861374033830412,460012796993062,1507727395,6188,27377,-55,29,4,6188,27394,-67,23,4,6188,26049,-59,27,4,6188,27378,-67,23,4,6182,41233,-67,23,4,6188,27393,-69,22,4,121.21336462,31.29230462,25.0,8.0,0.88
1,861374033830412,460012796993062,1507727398,6188,27377,-55,29,4,6188,27394,-67,23,4,6188,26049,-59,27,4,6188,27378,-67,23,4,6182,41233,-67,23,4,6188,27393,-67,23,4,121.21331576,31.292305199999998,24.0,7.0,2.170023
1,861374033830412,460012796993062,1507727402,6188,27377,-57,28,4,6188,27394,-67,23,4,6188,26049,-59,27,4,6188,27378,-67,23,4,6182,41233,-67,23,4,6188,27393,-69,22,4,121.21329706,31.29226669,22.0,7.0,3.390133
1,861374033830412,460012796993062,1507727405,6188,27377,-57,28,4,6188,27394,-69,22,4,6188,26049,-59,27,4,6188,27378,-69,22,4,6182,41233,-69,22,4,6188,27393,-69,22,4,121.21325111,31.29208176,13.0,5.0,5.26
1,861374033830412,460012796993062,1507727408,6188,27377,-57,28,4,6188,27394,-71,21,4,6188,26049,-61,26,4,6188,27378,-69,22,4,6182,41233,-73,20,4,6188,27393,-73,20,4,121.21315569,31.29190652,21.0,8.0,7.004112700000001
1,861374033830412,460012796993062,1507727411,6188,27377,-59,27,4,6188,27394,-71,21,4,6188,26049,-61,26,4,6188,27378,-69,22,4,6182,41233,-73,20,4,6188,26051,-65,24,4,121.21301705,31.291629600000004,19.0,11.0,6.9900284
1,861374033830412,460012796993062,1507727414,6188,27377,-61,26,4,6188,27394,-75,19,4,6188,26049,-59,27,4,6188,27378,-69,22,4,6188,26051,-63,25,4,-999,-999,-73,20,4,121.21294183,31.29155299,20.0,9.0,7.250441599999999
1,861374033830412,460012796993062,1507727417,6188,27377,-61,26,4,6188,27394,-75,19,4,6188,26049,-61,26,4,6188,27378,-69,22,4,6188,26051,-61,26,4,-999,-999,-75,19,4,121.21286041,31.29132896,22.0,7.0,5.9375834
1,861374033830412,460012796993062,1507727420,6188,27377,-57,28,4,6188,26049,-61,26,4,6188,27378,-69,22,4,6188,26051,-61,26,4,-999,-999,-73,20,4,6188,27393,-73,20,4,121.21281683,31.29124564,23.0,6.0,6.171588400000001
1,861374033830412,460012796993062,1507727423,6188,27377,-57,28,4,6188,26049,-61,26,4,6188,27378,-71,21,4,6188,26051,-61,26,4,-999,-999,-73,20,4,6188,27393,-73,20,4,121.21273186,31.29076526,-9.0,12.0,6.2200317
1,861374033830412,460012796993062,1507727426,6188,27377,-57,28,4,6188,26049,-61,26,4,6188,27378,-71,21,4,6188,26051,-59,27,4,6188,27393,-73,20,4,6151,14547,-71,21,4,121.21261727,31.29063663,-11.0,15.0,6.200128599999999
1,861374033830412,460012796993062,1507727429,6188,27377,-61,26,4,6188,26049,-61,26,4,6188,27378,-73,20,4,6188,26051,-61,26,4,6188,27393,-73,20,4,6151,14547,-73,20,4,121.21259623,31.29052971,-3.0,9.0,6.500769
1,861374033830412,460012796993062,1507727432,6188,27377,-63,25,4,6188,26049,-61,26,4,6188,27378,-73,20,4,6188,26051,-59,27,4,6188,27393,-73,20,4,6151,14547,-73,20,4,121.21250545,31.29044144,-4.0,7.0,6.450496
1,861374033830412,460012796993062,1507727438,6188,27377,-57,28,4,6188,26049,-67,23,4,6188,27378,-73,20,4,6188,26051,-59,27,4,6188,27393,-75,19,4,6188,27394,-71,21,4,121.21218445,31.29010556,2.0,8.0,6.850028999999999
1,861374033830412,460012796993062,1507727441,6188,27377,-57,28,4,6188,26049,-67,23,4,6188,27378,-73,20,4,6188,26051,-61,26,4,6188,27393,-73,20,4,6188,27394,-69,22,4,121.21209433,31.28999462,1.0,7.0,6.62
1,861374033830412,460012796993062,1507727447,6188,27377,-61,26,4,6188,26049,-67,23,4,6188,27378,-71,21,4,6188,26051,-61,26,4,6188,27393,-73,20,4,6188,27394,-71,21,4,121.21178866,31.28961807,4.0,9.0,6.71
1,861374033830412,460012796993062,1507727451,6188,27377,-57,28,4,6188,26049,-65,24,4,6188,27378,-71,21,4,6188,26051,-63,25,4,6188,27393,-73,20,4,6188,27394,-65,24,4,121.21181573,31.28958441,5.0,8.0,3.9965610000000003
1,861374033830412,460012796993062,1507727454,6188,27377,-59,27,4,6188,26049,-59,27,4,6188,27378,-71,21,4,6188,26051,-63,25,4,6188,27393,-75,19,4,6188,27394,-67,23,4,121.21176137,31.28941151,4.0,9.0,5.345848999999999
1,861374033830412,460012796993062,1507727457,6188,27377,-63,25,4,6188,26049,-53,30,4,6188,27378,-71,21,4,6188,26051,-61,26,4,6188,27393,-73,20,4,6188,27394,-63,25,4,121.21157111,31.28915681,5.0,9.0,6.6303697
1,861374033830412,460012796993062,1507727460,6188,27377,-59,27,4,6188,26049,-51,31,4,6188,27378,-71,21,4,6188,26051,-59,27,4,6188,27393,-75,19,4,6188,27394,-63,25,4,121.21142448,31.28899558,9.0,8.0,6.5101233
1,861374033830412,460012796993062,1507727463,6188,26049,-51,31,4,6188,27378,-71,21,4,6188,26051,-59,27,4,6188,27394,-63,25,4,6188,26050,-69,22,4,6188,27377,-57,28,4,121.21132249,31.28891755,7.0,6.0,6.571712
1,861374033830412,460012796993062,1507727466,6188,26049,-51,31,4,6188,27378,-71,21,4,6188,26051,-59,27,4,6188,27394,-63,25,4,6188,26050,-69,22,4,6188,27377,-59,27,4,121.21115638,31.28872576,16.0,8.0,6.010208
1,861374033830412,460012796993062,1507727469,6188,26049,-51,31,4,6188,27378,-71,21,4,6188,26051,-55,29,4,6188,27394,-63,25,4,6188,26050,-69,22,4,6188,27377,-61,26,4,121.21110218,31.28864669,15.0,7.0,5.8203096
1,861374033830412,460012796993062,1507727472,6188,26049,-51,31,4,6188,27378,-73,20,4,6188,26051,-51,31,4,6188,27394,-63,25,4,6188,26050,-67,23,4,6188,27377,-63,25,4,121.21098243,31.28851751,13.0,7.0,6.2707973
1,861374033830412,460012796993062,1507727478,6188,26049,-57,28,4,6188,26051,-51,31,4,6188,27394,-65,24,4,6188,26050,-67,23,4,6188,27377,-67,23,4,6188,27378,-67,23,4,121.21081905,31.28809983,12.0,10.0,5.490145
1,861374033830412,460012796993062,1507727481,6188,26049,-57,28,4,6188,26051,-51,31,4,6188,27394,-65,24,4,6188,26050,-67,23,4,6188,27377,-67,23,4,6188,27378,-67,23,4,121.210811,31.2880169,16.0,8.0,5.022549
1,861374033830412,460012796993062,1507727484,6188,26051,-51,31,4,6188,27394,-65,24,4,6188,26050,-63,25,4,6188,27377,-67,23,4,-999,-999,-999,-1,-1,-999,-999,-999,-1,-1,121.21066762,31.28776294,11.0,10.0,5.050356400000001
1,861374033830412,460012796993062,1507727500,6188,26051,-53,30,4,6188,27394,-65,24,4,6188,26050,-65,24,4,6188,27377,-75,19,4,6188,26049,-59,27,4,6188,27378,-59,27,4,121.20969341,31.2872307,-5.0,15.0,6.7657967
1,861374033830412,460012796993062,1507727503,6188,26051,-53,30,4,6188,27394,-65,24,4,6188,26050,-69,22,4,6188,27377,-77,18,4,6188,26049,-65,24,4,6188,27378,-61,26,4,121.20963199,31.28707462,-4.0,15.0,6.0000334
1,861374033830412,460012796993062,1507727506,6188,26051,-53,30,4,6188,27394,-67,23,4,6188,26050,-73,20,4,6188,27377,-77,18,4,6188,26049,-65,24,4,6188,27378,-61,26,4,121.20951027,31.286974800000003,-1.0,8.0,5.6410728
1,861374033830412,460012796993062,1507727509,6188,26051,-55,29,4,6188,27394,-67,23,4,6188,26050,-73,20,4,6188,27377,-81,16,4,6188,26049,-69,22,4,6188,27378,-65,24,4,121.20947235,31.28687018,-3.0,6.0,5.980134
1,861374033830412,460012796993062,1507727512,6188,26051,-61,26,4,6188,27394,-73,20,4,6188,26050,-77,18,4,6188,26049,-73,20,4,6188,27378,-67,23,4,-999,-999,-999,-1,-1,121.20937830000001,31.28672387,-3.0,7.0,6.04
1,861374033830412,460012796993062,1507727521,6188,26051,-65,24,4,6188,27394,-69,22,4,6188,26050,-77,18,4,6188,26049,-81,16,4,6188,27378,-63,25,4,-999,-999,-999,-1,-1,121.20908017,31.28639653,5.0,5.0,5.540731
1,861374033830412,460012796993062,1507727524,6188,26051,-69,22,4,6188,27394,-65,24,4,6188,27378,-59,27,4,6188,27395,-71,21,4,-999,-999,-999,-1,-1,-999,-999,-999,-1,-1,121.20905669,31.28626358,6.0,7.0,4.880041
1,861374033830412,460012796993062,1507727527,6188,27378,-71,21,4,6188,27394,-61,26,4,6188,27378,-55,29,4,6188,27395,-65,24,4,6188,27377,-81,16,4,-999,-999,-999,-1,-1,121.20909748,31.28613062,7.0,7.0,5.200961
1,861374033830412,460012796993062,1507727530,6188,27378,-51,31,4,6188,27395,-65,24,4,6188,27377,-83,15,4,6188,26051,-71,21,4,-999,-999,-83,15,4,6182,13698,-79,17,4,121.20917006,31.28600003,6.0,5.0,5.681725
1,861374033830412,460012796993062,1507727533,6188,27378,-51,31,4,6188,27395,-65,24,4,6188,26051,-73,20,4,6182,13698,-79,17,4,6188,27394,-61,26,4,6188,27393,-81,16,4,121.20931672,31.2859055,6.0,5.0,5.8003105999999995
1,861374033830412,460012796993062,1507727536,6188,27378,-51,31,4,6188,27395,-63,25,4,6188,26051,-71,21,4,6182,13698,-81,16,4,6188,27394,-63,25,4,-999,-999,-999,-1,-1,121.20946439,31.28583483,6.0,6.0,5.6800084
1,861374033830412,460012796993062,1507727539,6188,27378,-51,31,4,6188,27395,-65,24,4,6188,26051,-71,21,4,6182,13698,-81,16,4,6188,27394,-61,26,4,6188,27377,-81,16,4,121.20959362,31.28571435,6.0,7.0,6.010208
1,861374033830412,460012796993062,1507727546,6188,27378,-51,31,4,6188,27395,-65,24,4,6188,26051,-73,20,4,6188,27394,-63,25,4,6188,27377,-81,16,4,-999,-999,-999,-1,-1,121.20980979,31.28544022,6.0,4.0,6.170008
1,861374033830412,460012796993062,1507727549,6188,27378,-51,31,4,6188,27395,-67,23,4,6188,26051,-73,20,4,6188,27394,-63,25,4,6188,27377,-79,17,4,-999,-999,-999,-1,-1,121.20991862,31.28529227,6.0,4.0,5.910008400000001
1,861374033830412,460012796993062,1507727555,6188,27378,-51,31,4,6188,27395,-71,21,4,6188,26051,-73,20,4,6188,27394,-63,25,4,6188,27377,-75,19,4,6182,13698,-83,15,4,121.21002902,31.28491725,9.0,10.0,5.88
1,861374033830412,460012796993062,1507727561,6188,27378,-61,26,4,6188,27395,-79,17,4,6188,26051,-73,20,4,6188,27394,-69,22,4,6188,27377,-77,18,4,6182,13698,-81,16,4,121.21014483,31.2846826,12.0,9.0,5.791459
1,861374033830412,460012796993062,1507727564,6188,27378,-65,24,4,6188,26051,-73,20,4,6188,27394,-73,20,4,6188,27377,-77,18,4,6182,13698,-81,16,4,-999,-999,-999,-1,-1,121.21004448,31.28453129,12.0,12.0,3.3003788
1,861374033830412,460012796993062,1507727567,6188,27378,-71,21,4,6188,26051,-73,20,4,6188,27394,-79,17,4,6188,27377,-81,16,4,6182,13698,-83,15,4,-999,-999,-71,21,4,121.20991803,31.28448655,14.0,10.0,4.9903607
1,861374033830412,460012796993062,1507727570,6188,27378,-71,21,4,6188,26051,-75,19,4,6188,27394,-79,17,4,6188,27377,-81,16,4,6182,13698,-83,15,4,6182,41139,-69,22,4,121.20984734,31.28446021,15.0,8.0,5.0906286
1,861374033830412,460012796993062,1507727576,6182,41139,-81,16,4,6188,26051,-77,18,4,-999,-999,-81,16,4,-999,-999,-83,15,4,-999,-999,-999,-1,-1,-999,-999,-999,-1,-1,121.20965121,31.28422619,10.0,12.0,3.0900161
1,861374033830412,460012796993062,1507727579,6182,41139,-81,16,4,6188,26051,-79,17,4,-999,-999,-81,16,4,-999,-999,-83,15,4,6188,25187,-85,14,4,-999,-999,-999,-1,-1,121.20974436,31.28427047,11.0,20.0,1.21
1,861374033830412,460012796993062,1507727582,6182,41139,-75,19,4,6188,26051,-79,17,4,-999,-999,-83,15,4,6188,25187,-85,14,4,6188,27378,-75,19,4,-999,-999,-87,13,4,121.20978421,31.28426562,12.0,17.0,1.56
1,861374033830412,460012796993062,1507727585,6182,41139,-75,19,4,6188,26051,-79,17,4,-999,-999,-83,15,4,6188,25187,-85,14,4,6188,27378,-75,19,4,-999,-999,-999,-1,-1,121.20979861,31.28427119,13.0,18.0,0.21840328
1,861374033830412,460012796993062,1507727594,6188,27378,-79,17,4,6188,26051,-83,15,4,6188,25187,-87,13,4,6182,41139,-85,14,4,-999,-999,-999,-1,-1,-999,-999,-999,-1,-1,121.2098085,31.28425337,17.0,12.0,0.8919640999999999
1,861374033830412,460012796993062,1507727601,6188,27378,-81,16,4,6188,26051,-87,13,4,6188,25187,-91,11,3,6182,41139,-85,14,4,-999,-999,-89,12,4,6188,27361,-85,14,4,121.20978507,31.28420509,19.0,15.0,1.07
1,861374033830412,460012796993062,1507727604,6188,27378,-83,15,4,6188,26051,-91,11,3,6188,25187,-93,10,3,6182,41139,-87,13,4,-999,-999,-91,11,3,6188,27361,-89,12,4,121.20978507,31.28420509,19.0,15.0,1.07
1,861374033830412,460012796993062,1507727607,6188,27378,-83,15,4,6188,26051,-93,10,3,6182,41139,-87,13,4,-999,-999,-93,10,3,6188,27361,-93,10,3,6188,25859,-93,10,3,121.20978507,31.28420509,19.0,15.0,1.07
1,861374033830412,460012796993062,1507727610,6188,27378,-77,18,4,6188,26051,-93,10,3,6182,41139,-87,13,4,-999,-999,-93,10,3,6188,27361,-93,10,3,6188,25859,-93,10,3,121.20978507,31.28420509,19.0,15.0,1.07
1,861374033830412,460012796993062,1507727613,6188,27378,-73,20,4,6188,26051,-93,10,3,6182,41139,-89,12,4,-999,-999,-95,9,3,6188,27361,-97,8,3,6188,25859,-93,10,3,121.20978507,31.28420509,19.0,15.0,1.07
1,861374033830412,460012796993062,1507727616,6188,27378,-75,19,4,6188,26051,-95,9,3,6182,41139,-89,12,4,-999,-999,-97,8,3,6188,25859,-93,10,3,6182,13698,-93,10,3,121.20978507,31.28420509,19.0,15.0,1.07
1,861374033830412,460012796993062,1507727619,6188,27378,-79,17,4,6188,26051,-95,9,3,6182,41139,-89,12,4,-999,-999,-97,8,3,6188,25859,-93,10,3,6182,13698,-93,10,3,121.20978507,31.28420509,19.0,15.0,1.07
1,861374033830412,460012796993062,1507727622,6188,27378,-75,19,4,6188,26051,-93,10,3,6182,41139,-93,10,3,6188,25859,-95,9,3,6182,13698,-93,10,3,6188,27394,-97,8,3,121.20978507,31.28420509,19.0,15.0,1.07
